Fecha,CVEGEO,MUNICIPIO,CASOS,NUEVOS
17/04/2020,26053,San Felipe de Jesús,0,0
18/04/2020,26053,San Felipe de Jesús,0,0
19/04/2020,26053,San Felipe de Jesús,0,0
20/04/2020,26053,San Felipe de Jesús,0,0
21/04/2020,26053,San Felipe de Jesús,0,0
22/04/2020,26053,San Felipe de Jesús,0,0
23/04/2020,26053,San Felipe de Jesús,0,0
24/04/2020,26053,San Felipe de Jesús,0,0
25/04/2020,26053,San Felipe de Jesús,0,0
26/04/2020,26053,San Felipe de Jesús,0,0
27/04/2020,26053,San Felipe de Jesús,0,0
28/04/2020,26053,San Felipe de Jesús,0,0
29/04/2020,26053,San Felipe de Jesús,0,0
30/04/2020,26053,San Felipe de Jesús,0,0
01/05/2020,26053,San Felipe de Jesús,0,0
02/05/2020,26053,San Felipe de Jesús,0,0
03/05/2020,26053,San Felipe de Jesús,0,0
04/05/2020,26053,San Felipe de Jesús,0,0
05/05/2020,26053,San Felipe de Jesús,0,0
06/05/2020,26053,San Felipe de Jesús,0,0
07/05/2020,26053,San Felipe de Jesús,0,0
08/05/2020,26053,San Felipe de Jesús,0,0
09/05/2020,26053,San Felipe de Jesús,0,0
10/05/2020,26053,San Felipe de Jesús,0,0
11/05/2020,26053,San Felipe de Jesús,0,0
12/05/2020,26053,San Felipe de Jesús,0,0
13/05/2020,26053,San Felipe de Jesús,0,0
14/05/2020,26053,San Felipe de Jesús,0,0
15/05/2020,26053,San Felipe de Jesús,0,0
16/05/2020,26053,San Felipe de Jesús,0,0
17/05/2020,26053,San Felipe de Jesús,0,0
18/05/2020,26053,San Felipe de Jesús,0,0
19/05/2020,26053,San Felipe de Jesús,0,0
20/05/2020,26053,San Felipe de Jesús,0,0
21/05/2020,26053,San Felipe de Jesús,0,0
22/05/2020,26053,San Felipe de Jesús,0,0
23/05/2020,26053,San Felipe de Jesús,0,0
24/05/2020,26053,San Felipe de Jesús,0,0
25/05/2020,26053,San Felipe de Jesús,0,0
26/05/2020,26053,San Felipe de Jesús,0,0
27/05/2020,26053,San Felipe de Jesús,0,0
28/05/2020,26053,San Felipe de Jesús,0,0
29/05/2020,26053,San Felipe de Jesús,0,0
30/05/2020,26053,San Felipe de Jesús,0,0
31/05/2020,26053,San Felipe de Jesús,0,0
01/06/2020,26053,San Felipe de Jesús,0,0
02/06/2020,26053,San Felipe de Jesús,0,0
03/06/2020,26053,San Felipe de Jesús,0,0
04/06/2020,26053,San Felipe de Jesús,0,0
05/06/2020,26053,San Felipe de Jesús,0,0
06/06/2020,26053,San Felipe de Jesús,0,0
07/06/2020,26053,San Felipe de Jesús,0,0
08/06/2020,26053,San Felipe de Jesús,0,0
09/06/2020,26053,San Felipe de Jesús,0,0
10/06/2020,26053,San Felipe de Jesús,0,0
11/06/2020,26053,San Felipe de Jesús,0,0
12/06/2020,26053,San Felipe de Jesús,0,0
13/06/2020,26053,San Felipe de Jesús,0,0
14/06/2020,26053,San Felipe de Jesús,0,0
15/06/2020,26053,San Felipe de Jesús,0,0
16/06/2020,26053,San Felipe de Jesús,0,0
17/06/2020,26053,San Felipe de Jesús,0,0
18/06/2020,26053,San Felipe de Jesús,0,0
19/06/2020,26053,San Felipe de Jesús,0,0
20/06/2020,26053,San Felipe de Jesús,0,0
21/06/2020,26053,San Felipe de Jesús,0,0
22/06/2020,26053,San Felipe de Jesús,0,0
23/06/2020,26053,San Felipe de Jesús,0,0
24/06/2020,26053,San Felipe de Jesús,0,0
25/06/2020,26053,San Felipe de Jesús,0,0
26/06/2020,26053,San Felipe de Jesús,0,0
27/06/2020,26053,San Felipe de Jesús,0,0
28/06/2020,26053,San Felipe de Jesús,0,0
29/06/2020,26053,San Felipe de Jesús,0,0
30/06/2020,26053,San Felipe de Jesús,0,0
01/07/2020,26053,San Felipe de Jesús,0,0
02/07/2020,26053,San Felipe de Jesús,0,0
03/07/2020,26053,San Felipe de Jesús,1,1
04/07/2020,26053,San Felipe de Jesús,1,0
05/07/2020,26053,San Felipe de Jesús,1,0
06/07/2020,26053,San Felipe de Jesús,1,0
07/07/2020,26053,San Felipe de Jesús,1,0
08/07/2020,26053,San Felipe de Jesús,1,0
09/07/2020,26053,San Felipe de Jesús,1,0
10/07/2020,26053,San Felipe de Jesús,1,0
16/03/2020,26072,San Ignacio Río Muerto,0,0
17/03/2020,26072,San Ignacio Río Muerto,0,0
18/03/2020,26072,San Ignacio Río Muerto,0,0
19/03/2020,26072,San Ignacio Río Muerto,0,0
20/03/2020,26072,San Ignacio Río Muerto,0,0
21/03/2020,26072,San Ignacio Río Muerto,0,0
22/03/2020,26072,San Ignacio Río Muerto,0,0
23/03/2020,26072,San Ignacio Río Muerto,0,0
24/03/2020,26072,San Ignacio Río Muerto,0,0
25/03/2020,26072,San Ignacio Río Muerto,0,0
26/03/2020,26072,San Ignacio Río Muerto,0,0
27/03/2020,26072,San Ignacio Río Muerto,0,0
28/03/2020,26072,San Ignacio Río Muerto,0,0
29/03/2020,26072,San Ignacio Río Muerto,0,0
30/03/2020,26072,San Ignacio Río Muerto,0,0
31/03/2020,26072,San Ignacio Río Muerto,0,0
01/04/2020,26072,San Ignacio Río Muerto,0,0
02/04/2020,26072,San Ignacio Río Muerto,0,0
03/04/2020,26072,San Ignacio Río Muerto,0,0
04/04/2020,26072,San Ignacio Río Muerto,0,0
05/04/2020,26072,San Ignacio Río Muerto,0,0
06/04/2020,26072,San Ignacio Río Muerto,0,0
07/04/2020,26072,San Ignacio Río Muerto,0,0
08/04/2020,26072,San Ignacio Río Muerto,0,0
09/04/2020,26072,San Ignacio Río Muerto,0,0
10/04/2020,26072,San Ignacio Río Muerto,0,0
11/04/2020,26072,San Ignacio Río Muerto,0,0
12/04/2020,26072,San Ignacio Río Muerto,0,0
13/04/2020,26072,San Ignacio Río Muerto,0,0
14/04/2020,26072,San Ignacio Río Muerto,0,0
15/04/2020,26072,San Ignacio Río Muerto,0,0
16/04/2020,26072,San Ignacio Río Muerto,0,0
17/04/2020,26072,San Ignacio Río Muerto,0,0
18/04/2020,26072,San Ignacio Río Muerto,0,0
19/04/2020,26072,San Ignacio Río Muerto,0,0
20/04/2020,26072,San Ignacio Río Muerto,0,0
21/04/2020,26072,San Ignacio Río Muerto,0,0
22/04/2020,26072,San Ignacio Río Muerto,0,0
23/04/2020,26072,San Ignacio Río Muerto,0,0
24/04/2020,26072,San Ignacio Río Muerto,0,0
25/04/2020,26072,San Ignacio Río Muerto,0,0
26/04/2020,26072,San Ignacio Río Muerto,0,0
27/04/2020,26072,San Ignacio Río Muerto,0,0
28/04/2020,26072,San Ignacio Río Muerto,0,0
29/04/2020,26072,San Ignacio Río Muerto,0,0
30/04/2020,26072,San Ignacio Río Muerto,0,0
01/05/2020,26072,San Ignacio Río Muerto,0,0
02/05/2020,26072,San Ignacio Río Muerto,0,0
03/05/2020,26072,San Ignacio Río Muerto,0,0
04/05/2020,26072,San Ignacio Río Muerto,0,0
05/05/2020,26072,San Ignacio Río Muerto,0,0
06/05/2020,26072,San Ignacio Río Muerto,0,0
07/05/2020,26072,San Ignacio Río Muerto,0,0
08/05/2020,26072,San Ignacio Río Muerto,0,0
09/05/2020,26072,San Ignacio Río Muerto,0,0
10/05/2020,26072,San Ignacio Río Muerto,0,0
11/05/2020,26072,San Ignacio Río Muerto,0,0
12/05/2020,26072,San Ignacio Río Muerto,0,0
13/05/2020,26072,San Ignacio Río Muerto,0,0
14/05/2020,26072,San Ignacio Río Muerto,0,0
15/05/2020,26072,San Ignacio Río Muerto,0,0
16/05/2020,26072,San Ignacio Río Muerto,0,0
17/05/2020,26072,San Ignacio Río Muerto,0,0
18/05/2020,26072,San Ignacio Río Muerto,0,0
19/05/2020,26072,San Ignacio Río Muerto,0,0
20/05/2020,26072,San Ignacio Río Muerto,0,0
21/05/2020,26072,San Ignacio Río Muerto,0,0
22/05/2020,26072,San Ignacio Río Muerto,0,0
23/05/2020,26072,San Ignacio Río Muerto,0,0
24/05/2020,26072,San Ignacio Río Muerto,0,0
25/05/2020,26072,San Ignacio Río Muerto,0,0
26/05/2020,26072,San Ignacio Río Muerto,0,0
27/05/2020,26072,San Ignacio Río Muerto,0,0
28/05/2020,26072,San Ignacio Río Muerto,0,0
29/05/2020,26072,San Ignacio Río Muerto,0,0
30/05/2020,26072,San Ignacio Río Muerto,0,0
31/05/2020,26072,San Ignacio Río Muerto,0,0
01/06/2020,26072,San Ignacio Río Muerto,0,0
02/06/2020,26072,San Ignacio Río Muerto,0,0
03/06/2020,26072,San Ignacio Río Muerto,0,0
04/06/2020,26072,San Ignacio Río Muerto,0,0
05/06/2020,26072,San Ignacio Río Muerto,0,0
06/06/2020,26072,San Ignacio Río Muerto,0,0
07/06/2020,26072,San Ignacio Río Muerto,0,0
08/06/2020,26072,San Ignacio Río Muerto,1,1
09/06/2020,26072,San Ignacio Río Muerto,1,0
10/06/2020,26072,San Ignacio Río Muerto,1,0
11/06/2020,26072,San Ignacio Río Muerto,1,0
12/06/2020,26072,San Ignacio Río Muerto,4,3
13/06/2020,26072,San Ignacio Río Muerto,4,0
14/06/2020,26072,San Ignacio Río Muerto,4,0
15/06/2020,26072,San Ignacio Río Muerto,4,0
16/06/2020,26072,San Ignacio Río Muerto,4,0
17/06/2020,26072,San Ignacio Río Muerto,4,0
18/06/2020,26072,San Ignacio Río Muerto,4,0
19/06/2020,26072,San Ignacio Río Muerto,4,0
20/06/2020,26072,San Ignacio Río Muerto,4,0
21/06/2020,26072,San Ignacio Río Muerto,4,0
22/06/2020,26072,San Ignacio Río Muerto,4,0
23/06/2020,26072,San Ignacio Río Muerto,5,1
24/06/2020,26072,San Ignacio Río Muerto,5,0
25/06/2020,26072,San Ignacio Río Muerto,5,0
26/06/2020,26072,San Ignacio Río Muerto,6,1
27/06/2020,26072,San Ignacio Río Muerto,6,0
28/06/2020,26072,San Ignacio Río Muerto,7,1
29/06/2020,26072,San Ignacio Río Muerto,7,0
30/06/2020,26072,San Ignacio Río Muerto,7,0
01/07/2020,26072,San Ignacio Río Muerto,7,0
02/07/2020,26072,San Ignacio Río Muerto,8,1
03/07/2020,26072,San Ignacio Río Muerto,9,1
04/07/2020,26072,San Ignacio Río Muerto,10,1
05/07/2020,26072,San Ignacio Río Muerto,10,0
06/07/2020,26072,San Ignacio Río Muerto,10,0
07/07/2020,26072,San Ignacio Río Muerto,10,0
08/07/2020,26072,San Ignacio Río Muerto,10,0
09/07/2020,26072,San Ignacio Río Muerto,10,0
10/07/2020,26072,San Ignacio Río Muerto,10,0
16/03/2020,26055,San Luis Río Colorado,0,0
17/03/2020,26055,San Luis Río Colorado,0,0
18/03/2020,26055,San Luis Río Colorado,0,0
19/03/2020,26055,San Luis Río Colorado,0,0
20/03/2020,26055,San Luis Río Colorado,0,0
21/03/2020,26055,San Luis Río Colorado,0,0
22/03/2020,26055,San Luis Río Colorado,0,0
23/03/2020,26055,San Luis Río Colorado,0,0
24/03/2020,26055,San Luis Río Colorado,0,0
25/03/2020,26055,San Luis Río Colorado,0,0
26/03/2020,26055,San Luis Río Colorado,0,0
27/03/2020,26055,San Luis Río Colorado,0,0
28/03/2020,26055,San Luis Río Colorado,0,0
29/03/2020,26055,San Luis Río Colorado,1,1
30/03/2020,26055,San Luis Río Colorado,1,0
31/03/2020,26055,San Luis Río Colorado,1,0
01/04/2020,26055,San Luis Río Colorado,1,0
02/04/2020,26055,San Luis Río Colorado,1,0
03/04/2020,26055,San Luis Río Colorado,3,2
04/04/2020,26055,San Luis Río Colorado,3,0
05/04/2020,26055,San Luis Río Colorado,3,0
06/04/2020,26055,San Luis Río Colorado,4,1
07/04/2020,26055,San Luis Río Colorado,5,1
08/04/2020,26055,San Luis Río Colorado,7,2
09/04/2020,26055,San Luis Río Colorado,9,2
10/04/2020,26055,San Luis Río Colorado,19,10
11/04/2020,26055,San Luis Río Colorado,31,12
12/04/2020,26055,San Luis Río Colorado,31,0
13/04/2020,26055,San Luis Río Colorado,31,0
14/04/2020,26055,San Luis Río Colorado,35,4
15/04/2020,26055,San Luis Río Colorado,41,6
16/04/2020,26055,San Luis Río Colorado,49,8
17/04/2020,26055,San Luis Río Colorado,52,3
18/04/2020,26055,San Luis Río Colorado,58,6
19/04/2020,26055,San Luis Río Colorado,73,15
20/04/2020,26055,San Luis Río Colorado,74,1
21/04/2020,26055,San Luis Río Colorado,79,5
22/04/2020,26055,San Luis Río Colorado,89,10
23/04/2020,26055,San Luis Río Colorado,96,7
24/04/2020,26055,San Luis Río Colorado,107,11
25/04/2020,26055,San Luis Río Colorado,115,8
26/04/2020,26055,San Luis Río Colorado,124,9
27/04/2020,26055,San Luis Río Colorado,128,4
28/04/2020,26055,San Luis Río Colorado,131,3
29/04/2020,26055,San Luis Río Colorado,136,5
30/04/2020,26055,San Luis Río Colorado,142,6
01/05/2020,26055,San Luis Río Colorado,147,5
02/05/2020,26055,San Luis Río Colorado,151,4
03/05/2020,26055,San Luis Río Colorado,153,2
04/05/2020,26055,San Luis Río Colorado,154,1
05/05/2020,26055,San Luis Río Colorado,154,0
06/05/2020,26055,San Luis Río Colorado,173,19
07/05/2020,26055,San Luis Río Colorado,183,10
08/05/2020,26055,San Luis Río Colorado,184,1
09/05/2020,26055,San Luis Río Colorado,184,0
10/05/2020,26055,San Luis Río Colorado,194,10
11/05/2020,26055,San Luis Río Colorado,195,1
12/05/2020,26055,San Luis Río Colorado,206,11
13/05/2020,26055,San Luis Río Colorado,219,13
14/05/2020,26055,San Luis Río Colorado,219,0
15/05/2020,26055,San Luis Río Colorado,220,1
16/05/2020,26055,San Luis Río Colorado,234,14
17/05/2020,26055,San Luis Río Colorado,250,16
18/05/2020,26055,San Luis Río Colorado,262,12
19/05/2020,26055,San Luis Río Colorado,268,6
20/05/2020,26055,San Luis Río Colorado,268,0
21/05/2020,26055,San Luis Río Colorado,269,1
22/05/2020,26055,San Luis Río Colorado,288,19
23/05/2020,26055,San Luis Río Colorado,297,9
24/05/2020,26055,San Luis Río Colorado,305,8
25/05/2020,26055,San Luis Río Colorado,335,30
26/05/2020,26055,San Luis Río Colorado,358,23
27/05/2020,26055,San Luis Río Colorado,368,10
28/05/2020,26055,San Luis Río Colorado,371,3
29/05/2020,26055,San Luis Río Colorado,394,23
30/05/2020,26055,San Luis Río Colorado,422,28
31/05/2020,26055,San Luis Río Colorado,437,15
01/06/2020,26055,San Luis Río Colorado,459,22
02/06/2020,26055,San Luis Río Colorado,463,4
03/06/2020,26055,San Luis Río Colorado,468,5
04/06/2020,26055,San Luis Río Colorado,469,1
05/06/2020,26055,San Luis Río Colorado,476,7
06/06/2020,26055,San Luis Río Colorado,477,1
07/06/2020,26055,San Luis Río Colorado,499,22
08/06/2020,26055,San Luis Río Colorado,499,0
09/06/2020,26055,San Luis Río Colorado,526,27
10/06/2020,26055,San Luis Río Colorado,548,22
11/06/2020,26055,San Luis Río Colorado,550,2
12/06/2020,26055,San Luis Río Colorado,552,2
13/06/2020,26055,San Luis Río Colorado,567,15
14/06/2020,26055,San Luis Río Colorado,586,19
15/06/2020,26055,San Luis Río Colorado,622,36
16/06/2020,26055,San Luis Río Colorado,657,35
17/06/2020,26055,San Luis Río Colorado,670,13
18/06/2020,26055,San Luis Río Colorado,700,30
19/06/2020,26055,San Luis Río Colorado,710,10
20/06/2020,26055,San Luis Río Colorado,731,21
21/06/2020,26055,San Luis Río Colorado,731,0
22/06/2020,26055,San Luis Río Colorado,731,0
23/06/2020,26055,San Luis Río Colorado,752,21
24/06/2020,26055,San Luis Río Colorado,762,10
25/06/2020,26055,San Luis Río Colorado,772,10
26/06/2020,26055,San Luis Río Colorado,779,7
27/06/2020,26055,San Luis Río Colorado,785,6
28/06/2020,26055,San Luis Río Colorado,789,4
29/06/2020,26055,San Luis Río Colorado,789,0
30/06/2020,26055,San Luis Río Colorado,801,12
01/07/2020,26055,San Luis Río Colorado,822,21
02/07/2020,26055,San Luis Río Colorado,830,8
03/07/2020,26055,San Luis Río Colorado,862,32
04/07/2020,26055,San Luis Río Colorado,876,14
05/07/2020,26055,San Luis Río Colorado,878,2
06/07/2020,26055,San Luis Río Colorado,926,48
07/07/2020,26055,San Luis Río Colorado,961,35
08/07/2020,26055,San Luis Río Colorado,972,11
09/07/2020,26055,San Luis Río Colorado,981,9
10/07/2020,26055,San Luis Río Colorado,993,12
16/03/2020,26056,San Miguel de Horcasitas,0,0
17/03/2020,26056,San Miguel de Horcasitas,0,0
18/03/2020,26056,San Miguel de Horcasitas,0,0
19/03/2020,26056,San Miguel de Horcasitas,0,0
20/03/2020,26056,San Miguel de Horcasitas,0,0
21/03/2020,26056,San Miguel de Horcasitas,0,0
22/03/2020,26056,San Miguel de Horcasitas,0,0
23/03/2020,26056,San Miguel de Horcasitas,0,0
24/03/2020,26056,San Miguel de Horcasitas,0,0
25/03/2020,26056,San Miguel de Horcasitas,0,0
26/03/2020,26056,San Miguel de Horcasitas,0,0
27/03/2020,26056,San Miguel de Horcasitas,0,0
28/03/2020,26056,San Miguel de Horcasitas,0,0
29/03/2020,26056,San Miguel de Horcasitas,0,0
30/03/2020,26056,San Miguel de Horcasitas,0,0
31/03/2020,26056,San Miguel de Horcasitas,0,0
01/04/2020,26056,San Miguel de Horcasitas,0,0
02/04/2020,26056,San Miguel de Horcasitas,0,0
03/04/2020,26056,San Miguel de Horcasitas,0,0
04/04/2020,26056,San Miguel de Horcasitas,0,0
05/04/2020,26056,San Miguel de Horcasitas,0,0
06/04/2020,26056,San Miguel de Horcasitas,0,0
07/04/2020,26056,San Miguel de Horcasitas,0,0
08/04/2020,26056,San Miguel de Horcasitas,0,0
09/04/2020,26056,San Miguel de Horcasitas,0,0
10/04/2020,26056,San Miguel de Horcasitas,0,0
11/04/2020,26056,San Miguel de Horcasitas,0,0
12/04/2020,26056,San Miguel de Horcasitas,0,0
13/04/2020,26056,San Miguel de Horcasitas,0,0
14/04/2020,26056,San Miguel de Horcasitas,0,0
15/04/2020,26056,San Miguel de Horcasitas,0,0
16/04/2020,26056,San Miguel de Horcasitas,0,0
17/04/2020,26056,San Miguel de Horcasitas,0,0
18/04/2020,26056,San Miguel de Horcasitas,0,0
19/04/2020,26056,San Miguel de Horcasitas,0,0
20/04/2020,26056,San Miguel de Horcasitas,0,0
21/04/2020,26056,San Miguel de Horcasitas,0,0
22/04/2020,26056,San Miguel de Horcasitas,0,0
23/04/2020,26056,San Miguel de Horcasitas,0,0
24/04/2020,26056,San Miguel de Horcasitas,0,0
25/04/2020,26056,San Miguel de Horcasitas,0,0
26/04/2020,26056,San Miguel de Horcasitas,0,0
27/04/2020,26056,San Miguel de Horcasitas,0,0
28/04/2020,26056,San Miguel de Horcasitas,0,0
29/04/2020,26056,San Miguel de Horcasitas,0,0
30/04/2020,26056,San Miguel de Horcasitas,0,0
01/05/2020,26056,San Miguel de Horcasitas,0,0
02/05/2020,26056,San Miguel de Horcasitas,0,0
03/05/2020,26056,San Miguel de Horcasitas,0,0
04/05/2020,26056,San Miguel de Horcasitas,0,0
05/05/2020,26056,San Miguel de Horcasitas,0,0
06/05/2020,26056,San Miguel de Horcasitas,0,0
07/05/2020,26056,San Miguel de Horcasitas,0,0
08/05/2020,26056,San Miguel de Horcasitas,0,0
09/05/2020,26056,San Miguel de Horcasitas,0,0
10/05/2020,26056,San Miguel de Horcasitas,0,0
11/05/2020,26056,San Miguel de Horcasitas,0,0
12/05/2020,26056,San Miguel de Horcasitas,0,0
13/05/2020,26056,San Miguel de Horcasitas,0,0
14/05/2020,26056,San Miguel de Horcasitas,0,0
15/05/2020,26056,San Miguel de Horcasitas,0,0
16/05/2020,26056,San Miguel de Horcasitas,0,0
17/05/2020,26056,San Miguel de Horcasitas,0,0
18/05/2020,26056,San Miguel de Horcasitas,0,0
19/05/2020,26056,San Miguel de Horcasitas,0,0
20/05/2020,26056,San Miguel de Horcasitas,0,0
21/05/2020,26056,San Miguel de Horcasitas,0,0
22/05/2020,26056,San Miguel de Horcasitas,0,0
23/05/2020,26056,San Miguel de Horcasitas,0,0
24/05/2020,26056,San Miguel de Horcasitas,0,0
25/05/2020,26056,San Miguel de Horcasitas,0,0
26/05/2020,26056,San Miguel de Horcasitas,0,0
27/05/2020,26056,San Miguel de Horcasitas,0,0
28/05/2020,26056,San Miguel de Horcasitas,0,0
29/05/2020,26056,San Miguel de Horcasitas,0,0
30/05/2020,26056,San Miguel de Horcasitas,0,0
31/05/2020,26056,San Miguel de Horcasitas,1,1
01/06/2020,26056,San Miguel de Horcasitas,1,0
02/06/2020,26056,San Miguel de Horcasitas,3,2
03/06/2020,26056,San Miguel de Horcasitas,4,1
04/06/2020,26056,San Miguel de Horcasitas,4,0
05/06/2020,26056,San Miguel de Horcasitas,4,0
06/06/2020,26056,San Miguel de Horcasitas,4,0
07/06/2020,26056,San Miguel de Horcasitas,5,1
08/06/2020,26056,San Miguel de Horcasitas,5,0
09/06/2020,26056,San Miguel de Horcasitas,5,0
10/06/2020,26056,San Miguel de Horcasitas,6,1
11/06/2020,26056,San Miguel de Horcasitas,7,1
12/06/2020,26056,San Miguel de Horcasitas,9,2
13/06/2020,26056,San Miguel de Horcasitas,10,1
14/06/2020,26056,San Miguel de Horcasitas,10,0
15/06/2020,26056,San Miguel de Horcasitas,10,0
16/06/2020,26056,San Miguel de Horcasitas,12,2
17/06/2020,26056,San Miguel de Horcasitas,12,0
18/06/2020,26056,San Miguel de Horcasitas,12,0
19/06/2020,26056,San Miguel de Horcasitas,12,0
20/06/2020,26056,San Miguel de Horcasitas,12,0
21/06/2020,26056,San Miguel de Horcasitas,12,0
22/06/2020,26056,San Miguel de Horcasitas,12,0
23/06/2020,26056,San Miguel de Horcasitas,13,1
24/06/2020,26056,San Miguel de Horcasitas,13,0
25/06/2020,26056,San Miguel de Horcasitas,14,1
26/06/2020,26056,San Miguel de Horcasitas,14,0
27/06/2020,26056,San Miguel de Horcasitas,14,0
28/06/2020,26056,San Miguel de Horcasitas,14,0
29/06/2020,26056,San Miguel de Horcasitas,14,0
30/06/2020,26056,San Miguel de Horcasitas,14,0
01/07/2020,26056,San Miguel de Horcasitas,14,0
02/07/2020,26056,San Miguel de Horcasitas,14,0
03/07/2020,26056,San Miguel de Horcasitas,14,0
04/07/2020,26056,San Miguel de Horcasitas,14,0
05/07/2020,26056,San Miguel de Horcasitas,14,0
06/07/2020,26056,San Miguel de Horcasitas,14,0
07/07/2020,26056,San Miguel de Horcasitas,14,0
08/07/2020,26056,San Miguel de Horcasitas,14,0
09/07/2020,26056,San Miguel de Horcasitas,14,0
10/07/2020,26056,San Miguel de Horcasitas,14,0
16/03/2020,26058,Santa Ana,0,0
17/03/2020,26058,Santa Ana,0,0
18/03/2020,26058,Santa Ana,0,0
19/03/2020,26058,Santa Ana,0,0
20/03/2020,26058,Santa Ana,0,0
21/03/2020,26058,Santa Ana,0,0
22/03/2020,26058,Santa Ana,0,0
23/03/2020,26058,Santa Ana,0,0
24/03/2020,26058,Santa Ana,0,0
25/03/2020,26058,Santa Ana,0,0
26/03/2020,26058,Santa Ana,0,0
27/03/2020,26058,Santa Ana,0,0
28/03/2020,26058,Santa Ana,0,0
29/03/2020,26058,Santa Ana,0,0
30/03/2020,26058,Santa Ana,0,0
31/03/2020,26058,Santa Ana,0,0
01/04/2020,26058,Santa Ana,0,0
02/04/2020,26058,Santa Ana,0,0
03/04/2020,26058,Santa Ana,0,0
04/04/2020,26058,Santa Ana,0,0
05/04/2020,26058,Santa Ana,0,0
06/04/2020,26058,Santa Ana,0,0
07/04/2020,26058,Santa Ana,0,0
08/04/2020,26058,Santa Ana,0,0
09/04/2020,26058,Santa Ana,0,0
10/04/2020,26058,Santa Ana,0,0
11/04/2020,26058,Santa Ana,0,0
12/04/2020,26058,Santa Ana,0,0
13/04/2020,26058,Santa Ana,0,0
14/04/2020,26058,Santa Ana,0,0
15/04/2020,26058,Santa Ana,0,0
16/04/2020,26058,Santa Ana,0,0
17/04/2020,26058,Santa Ana,0,0
18/04/2020,26058,Santa Ana,0,0
19/04/2020,26058,Santa Ana,0,0
20/04/2020,26058,Santa Ana,0,0
21/04/2020,26058,Santa Ana,0,0
22/04/2020,26058,Santa Ana,0,0
23/04/2020,26058,Santa Ana,0,0
24/04/2020,26058,Santa Ana,0,0
25/04/2020,26058,Santa Ana,0,0
26/04/2020,26058,Santa Ana,0,0
27/04/2020,26058,Santa Ana,0,0
28/04/2020,26058,Santa Ana,0,0
29/04/2020,26058,Santa Ana,0,0
30/04/2020,26058,Santa Ana,0,0
01/05/2020,26058,Santa Ana,0,0
02/05/2020,26058,Santa Ana,0,0
03/05/2020,26058,Santa Ana,0,0
04/05/2020,26058,Santa Ana,0,0
05/05/2020,26058,Santa Ana,0,0
06/05/2020,26058,Santa Ana,0,0
07/05/2020,26058,Santa Ana,1,1
08/05/2020,26058,Santa Ana,1,0
09/05/2020,26058,Santa Ana,1,0
10/05/2020,26058,Santa Ana,1,0
11/05/2020,26058,Santa Ana,1,0
12/05/2020,26058,Santa Ana,1,0
13/05/2020,26058,Santa Ana,1,0
14/05/2020,26058,Santa Ana,2,1
15/05/2020,26058,Santa Ana,2,0
16/05/2020,26058,Santa Ana,2,0
17/05/2020,26058,Santa Ana,2,0
18/05/2020,26058,Santa Ana,2,0
19/05/2020,26058,Santa Ana,3,1
20/05/2020,26058,Santa Ana,4,1
21/05/2020,26058,Santa Ana,4,0
22/05/2020,26058,Santa Ana,6,2
23/05/2020,26058,Santa Ana,6,0
24/05/2020,26058,Santa Ana,7,1
25/05/2020,26058,Santa Ana,7,0
26/05/2020,26058,Santa Ana,7,0
27/05/2020,26058,Santa Ana,8,1
28/05/2020,26058,Santa Ana,10,2
29/05/2020,26058,Santa Ana,10,0
30/05/2020,26058,Santa Ana,10,0
31/05/2020,26058,Santa Ana,10,0
01/06/2020,26058,Santa Ana,12,2
02/06/2020,26058,Santa Ana,12,0
03/06/2020,26058,Santa Ana,15,3
04/06/2020,26058,Santa Ana,15,0
05/06/2020,26058,Santa Ana,15,0
06/06/2020,26058,Santa Ana,15,0
07/06/2020,26058,Santa Ana,15,0
08/06/2020,26058,Santa Ana,15,0
09/06/2020,26058,Santa Ana,15,0
10/06/2020,26058,Santa Ana,17,2
11/06/2020,26058,Santa Ana,18,1
12/06/2020,26058,Santa Ana,20,2
13/06/2020,26058,Santa Ana,24,4
14/06/2020,26058,Santa Ana,27,3
15/06/2020,26058,Santa Ana,27,0
16/06/2020,26058,Santa Ana,27,0
17/06/2020,26058,Santa Ana,27,0
18/06/2020,26058,Santa Ana,37,10
19/06/2020,26058,Santa Ana,37,0
20/06/2020,26058,Santa Ana,40,3
21/06/2020,26058,Santa Ana,40,0
22/06/2020,26058,Santa Ana,46,6
23/06/2020,26058,Santa Ana,47,1
24/06/2020,26058,Santa Ana,47,0
25/06/2020,26058,Santa Ana,47,0
26/06/2020,26058,Santa Ana,48,1
27/06/2020,26058,Santa Ana,48,0
28/06/2020,26058,Santa Ana,56,8
29/06/2020,26058,Santa Ana,56,0
30/06/2020,26058,Santa Ana,56,0
01/07/2020,26058,Santa Ana,56,0
02/07/2020,26058,Santa Ana,57,1
03/07/2020,26058,Santa Ana,60,3
04/07/2020,26058,Santa Ana,60,0
05/07/2020,26058,Santa Ana,62,2
06/07/2020,26058,Santa Ana,68,6
07/07/2020,26058,Santa Ana,69,1
08/07/2020,26058,Santa Ana,70,1
09/07/2020,26058,Santa Ana,72,2
10/07/2020,26058,Santa Ana,73,1
16/03/2020,26059,Santa Cruz,0,0
17/03/2020,26059,Santa Cruz,0,0
18/03/2020,26059,Santa Cruz,0,0
19/03/2020,26059,Santa Cruz,0,0
20/03/2020,26059,Santa Cruz,0,0
21/03/2020,26059,Santa Cruz,0,0
